system:index,LST_Celsius,data,timestamp_utc,.geo
2003_01_03,47.57000000000005,2003-01-03,1.041552E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_04,47.49000000000001,2003-01-04,1.0416384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_05,47.31,2003-01-05,1.0417248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_06,49.53000000000003,2003-01-06,1.0418112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_08,50.97000000000003,2003-01-08,1.041984E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_10,39.75000000000006,2003-01-10,1.0421568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_12,48.31,2003-01-12,1.0423296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_13,48.89000000000004,2003-01-13,1.042416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_14,44.01000000000005,2003-01-14,1.0425024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_15,50.31,2003-01-15,1.0425888E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_16,43.410000000000025,2003-01-16,1.0426752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_17,49.85000000000002,2003-01-17,1.0427616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_24,41.85000000000002,2003-01-24,1.0433664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_26,42.57000000000005,2003-01-26,1.0435392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_02,38.85000000000002,2003-02-02,1.044144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_06,39.410000000000025,2003-02-06,1.0444896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_07,40.910000000000025,2003-02-07,1.044576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_08,42.43000000000001,2003-02-08,1.0446624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_14,39.09000000000003,2003-02-14,1.0451808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_18,46.710000000000036,2003-02-18,1.0455264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_22,36.950000000000045,2003-02-22,1.045872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_23,38.450000000000045,2003-02-23,1.0459584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_02,38.870000000000005,2003-03-02,1.0465632E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_08,43.07000000000005,2003-03-08,1.0470816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_09,44.55000000000001,2003-03-09,1.047168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_10,43.710000000000036,2003-03-10,1.0472544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_11,47.370000000000005,2003-03-11,1.0473408E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_12,44.59000000000003,2003-03-12,1.0474272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
